startTime	endTime	startLong	startLat	endLong	endLat	startX	startY	endX	endY	continuedTime	trans_pattern	fileName
1524536733.0	1524536848.0	113.9345589	22.52834093	113.9342952	22.5295383	493214.516	2492363.395	493187.447	2492496.0	116	2.0	dxy_0424.txt
1524536849.0	1524538274.0	113.9342887	22.52953857	113.934299	22.52957303	493186.778	2492496.03	493187.839	2492499.846	1425	1.0	dxy_0424.txt
1524538275.0	1524538961.0	113.934299	22.52957303	113.9363148	22.53479357	493187.839	2492499.846	493395.459	2493077.861	686	2.0	dxy_0424.txt
1524538962.0	1524539099.0	113.9363148	22.53479357	113.936355	22.53496446	493395.459	2493077.861	493399.603	2493096.7830000003	138	1.0	dxy_0424.txt
1524539100.0	1524539156.0	113.936355	22.53496446	113.9366577	22.53513129	493363.5886	2493110.256	493363.7226	2493148.374	57	8.0	dxy_0424.txt
1524539157.0	1524548885.0	113.9366577	22.53513129	113.9366577	22.53513129	493363.6873	2493148.59	493363.7381	2493146.134	9717	7.0	dxy_0424.txt
1524548886.0	1524548945.0	113.9366577	22.53513129	113.9366577	22.53513129	493364.2139	2493146.172	493369.6205	2493137.14	60	8.0	dxy_0424.txt
1524548946.0	1524549028.0	113.9366577	22.53513129	113.9366577	22.53513129	493430.749	2493115.243	493430.749	2493115.243	83	1.0	dxy_0424.txt
1524549029.0	1524549354.0	113.9364081	22.53475911	113.9364236	22.53240913	493405.055	2493074.04	493406.539	2492813.811	326	2.0	dxy_0424.txt
1524549355.0	1524555173.0	113.9364328	22.5323961	113.93662140000002	22.5322423	493407.484	2492812.368	493426.879	2492795.328	5812	1.0	dxy_0424.txt
1524555174.0	1524555348.0	113.93662140000002	22.5322423	113.9347374	22.53228678	493426.879	2492795.328	493233.071	2492800.337	175	2.0	dxy_0424.txt
1524555349.0	1524555610.0	113.9347287	22.53228407	113.9347125	22.53228326	493232.176	2492800.038	493230.509	2492799.949	262	1.0	dxy_0424.txt
1524555611.0	1524555971.0	113.9347125	22.53228326	113.936461	22.53488498	493230.509	2492799.949	493410.503	2493087.977	360	2.0	dxy_0424.txt
1524555972.0	1524556059.0	113.9364608	22.53488688	113.9364695	22.53491184	493410.482	2493088.187	493411.379	2493090.951	88	1.0	dxy_0424.txt
1524556060.0	1524556098.0	113.9364695	22.53491184	113.9364695	22.53491184	493353.3943	2493111.99	493367.4705	2493147.0730000003	39	8.0	dxy_0424.txt
1524556099.0	1524563459.0	113.9364695	22.53491184	113.9365023	22.535118	493367.2587	2493147.022	493366.1388	2493130.682	7352	7.0	dxy_0424.txt
1524563460.0	1524563476.0	113.9365023	22.535118	113.9365023	22.535118	493366.3696	2493131.031	493367.5083	2493133.212	17	8.0	dxy_0424.txt
1524563477.0	1524563565.0	113.9365023	22.535118	113.93596979999998	22.53464491	493414.7620000001	2493113.779	493359.96200000006	2493061.414	89	1.0	dxy_0424.txt
1524563566.0	1524563740.0	113.93596979999998	22.53464491	113.9343251	22.53428467	493359.96200000006	2493061.414	493190.754	2493021.596	175	2.0	dxy_0424.txt
1524563741.0	1524565669.0	113.9343251	22.53428467	113.9341197	22.53450114	493190.754	2493021.596	493169.636	2493045.576	1927	1.0	dxy_0424.txt
1524565670.0	1524565934.0	113.9341197	22.53450114	113.9364969	22.53492405	493169.636	2493045.576	493414.198	2493092.301	264	2.0	dxy_0424.txt
1524565935.0	1524566028.0	113.9364909	22.53492703	113.9365063	22.53496989	493413.581	2493092.632	493415.167	2493097.377	94	1.0	dxy_0424.txt
1524566029.0	1524566048.0	113.93633490000002	22.53515815	113.9364507	22.53514187	493354.8889	2493113.723	493368.6231	2493137.608	20	8.0	dxy_0424.txt
1524566049.0	1524640145.0	113.9364608	22.53516276	113.9365601	22.53500814	493368.9553	2493137.778	493383.0316	2493113.311	74012	7.0	dxy_0424.txt
1524640146.0	1524643665.0	113.9365601	22.53500814	113.9356133	22.53699924	493420.703	2493101.611	493323.402	2493322.14	3515	1.0	dxy_0424.txt
1524643666.0	1524644010.0	113.9356098	22.53699599	113.936378	22.53482042	493323.041	2493321.78	493401.96200000006	2493080.831	344	2.0	dxy_0424.txt
1524644011.0	1524644085.0	113.9363818	22.53481934	113.9364317	22.53481066	493402.353	2493080.711	493407.485	2493079.748	75	1.0	dxy_0424.txt
1524644086.0	1524644126.0	113.9364317	22.53481066	113.9364317	22.53481066	493346.5868	2493115.441	493382.9425	2493109.68	41	8.0	dxy_0424.txt
1524644127.0	1524666563.0	113.9364317	22.53481066	113.9364317	22.53481066	493382.8655	2493109.5130000003	493364.9665	2493149.568	22377	7.0	dxy_0424.txt
1524666564.0	1524666619.0	113.9364317	22.53481066	113.9365172	22.53503743	493365.3867	2493149.673	493368.4762	2493121.096	56	8.0	dxy_0424.txt
1524666620.0	1524666778.0	113.9365172	22.53503743	113.9365172	22.53503743	493416.291	2493104.856	493416.291	2493104.856	159	1.0	dxy_0424.txt
1524666779.0	1524667418.0	113.9365172	22.53503743	113.934621	22.52822266	493416.291	2493104.856	493220.899	2492350.296	639	2.0	dxy_0424.txt
1524667419.0	1524667419.0	113.934621	22.5282232	113.934621	22.5282232	493220.899	2492350.355	493220.899	2492350.355	1	1.0	dxy_0424.txt
1524667420.0	1524667436.0	113.9346205	22.52822456	113.9346246	22.52826443	493220.848	2492350.506	493221.27200000006	2492354.921	17	2.0	dxy_0424.txt
1524667437.0	1524695224.0	113.9346262	22.5282685	113.9343598	22.52818359	493221.436	2492355.372	493194.026	2492345.981	27755	1.0	dxy_0424.txt
1510461120.0	1510462215.0	113.93645	22.535158	113.93645	22.535158	493374.8012	2493163.902	493363.5285	2493145.591	1101	7.0	gml_11121231.txt
1523929270.0	1523930125.0	113.934666	22.527983	113.936748	22.535024	493225.5313	2492323.75	493440.0313	2493103.25	852	2.0	NEWmk_417.txt
1523930126.0	1523930147.0	113.936748	22.535024	113.93639679999998	22.53527235	493364.7597	2493108.565	493381.3826	2493109.967	22	8.0	NEWmk_417.txt
1523930148.0	1523938440.0	113.9364011	22.53527154	113.9369257	22.5355797	493381.4435	2493109.809	493381.6	2493115.502	8269	7.0	NEWmk_417.txt
1523938441.0	1523938512.0	113.936872	22.53553982	113.9366482	22.53534722	493381.4789	2493115.418	493377.6335	2493105.552	69	8.0	NEWmk_417.txt
1523938513.0	1523939607.0	113.9366482	22.53534722	113.93279409999998	22.52571777	493429.7813	2493139.25	493032.8125	2492073.0	1090	2.0	NEWmk_417.txt
1523939608.0	1523939789.0	113.9327922	22.52572456	113.9328242	22.52580865	493032.625	2492073.75	493035.9375	2492083.0	182	1.0	NEWmk_417.txt
1523939790.0	1523939911.0	113.9328242	22.52580865	113.933415	22.52667833	493035.9375	2492083.0	493096.75	2492179.25	121	2.0	NEWmk_417.txt
1523939912.0	1523941295.0	113.9334136	22.52667887	113.9335273	22.52673611	493096.625	2492179.5	493108.3125	2492185.75	1380	1.0	NEWmk_417.txt
1523941296.0	1523941538.0	113.9335273	22.52673611	113.9334212	22.52796875	493108.3125	2492185.75	493097.4688	2492322.25	242	2.0	NEWmk_417.txt
1523941539.0	1523942811.0	113.93342040000002	22.52794596	113.9334614	22.52797797	493097.375	2492319.75	493101.5938	2492323.25	1270	1.0	NEWmk_417.txt
1523942812.0	1523943581.0	113.9334622	22.52797824	113.93662	22.535202	493101.6875	2492323.25	493426.875	2493123.0	765	2.0	NEWmk_417.txt
1523943582.0	1523943591.0	113.93662	22.535202	113.93662	22.535202	493364.7818	2493108.587	493380.6167	2493113.63	10	8.0	NEWmk_417.txt
1523943592.0	1523958611.0	113.93662	22.535202	113.936636	22.53524	493380.8028	2493110.639	493375.3945	2493114.713	14974	7.0	NEWmk_417.txt
1523958612.0	1523958734.0	113.936636	22.53524	113.93698	22.53503906	493375.1412	2493114.932	493375.369	2493132.121	122	8.0	NEWmk_417.txt
1523958735.0	1523959381.0	113.93698	22.53503906	113.9364445	22.53489909	493463.9063	2493105.0	493408.8125	2493089.5	641	2.0	NEWmk_417.txt
1523959382.0	1523959504.0	113.9364448	22.53489936	113.936708	22.535164	493408.8438	2493089.5	493435.9375	2493118.75	123	1.0	NEWmk_417.txt
1523959505.0	1523959522.0	113.936708	22.535164	113.936558	22.53519	493356.4619	2493110.525	493382.9953	2493108.777	18	8.0	NEWmk_417.txt
1523959523.0	1523965755.0	113.936558	22.53519	113.9367442	22.53528592	493382.9566	2493108.644	493381.7835	2493107.135	6213	7.0	NEWmk_417.txt
1523965756.0	1523965847.0	113.9367448	22.53525662	113.9365731	22.53515245	493381.5845	2493107.12	493380.4147	2493119.3430000003	92	8.0	NEWmk_417.txt
1523965848.0	1523965996.0	113.9365728	22.53515245	113.9365972	22.53515218	493379.8603	2493119.441	493373.7393	2493124.079	148	7.0	NEWmk_417.txt
1523965997.0	1523966731.0	113.9366007	22.53515272	113.9367293	22.53512234	493373.541	2493124.019	493381.5614	2493109.187	733	8.0	NEWmk_417.txt
1523966732.0	1523973535.0	113.9367293	22.53512234	113.936725	22.53549045	493381.5192	2493109.017	493381.9824	2493107.546	6783	7.0	NEWmk_417.txt
1523973536.0	1523973612.0	113.9367247	22.53549045	113.93624479999998	22.53502469	493381.8936	2493107.288	493368.5324	2493130.085	77	8.0	NEWmk_417.txt
1523973613.0	1523974531.0	113.93624479999998	22.53502469	113.9334106	22.52799154	493388.2813	2493103.5	493096.375	2492324.75	883	2.0	NEWmk_417.txt
1523974539.0	1523976161.0	113.9334087	22.52796604	113.9334323	22.52808648	493096.1875	2492322.0	493098.625	2492335.25	1523	1.0	NEWmk_417.txt
1544948853.0	1544949735.0	113.9361545	22.53497729	113.9366134	22.53514588	493374.4496996194	2493134.821995704	493370.3392972304	2493142.201498989	882	8.0	wk1216.txt
1524404129.0	1524405451.0	0.0	0.0	0.0	0.0	493350.8386	2493162.688	493366.7	2493136.761	1322	7.0	dxy_0422.txt
1524405452.0	1524405598.0	0.0	0.0	0.0	0.0	493366.5913	2493136.436	493372.0364	2493134.575	147	8.0	dxy_0422.txt
1524405599.0	1524405661.0	113.9385677	22.53456055	113.9360552	22.53512316	493627.204	2493051.9590000003	493368.77	2493114.37	63	1.0	dxy_0422.txt
1524405662.0	1524406488.0	113.9360552	22.53512316	113.9345247	22.52831245	493368.77	2493114.37	493210.997	2492360.243	826	2.0	dxy_0422.txt
1524406489.0	1524445892.0	113.9345247	22.52831245	113.9343313	22.52791612	493210.997	2492360.243	493191.081	2492316.364	39358	1.0	dxy_0422.txt
1524445893.0	1524445893.0	113.9343313	22.52791612	113.9343313	22.52791612	493191.081	2492316.364	493191.081	2492316.364	1	2.0	dxy_0422.txt
1524445894.0	1524445926.0	113.9343254	22.52791368	113.9342478	22.52799344	493190.474	2492316.094	493182.495	2492324.929	33	1.0	dxy_0422.txt
1524445927.0	1524446484.0	113.9342453	22.5280013	113.9365422	22.53213487	493182.238	2492325.8	493418.726	2492783.435	557	2.0	dxy_0422.txt
1524446485.0	1524451489.0	113.9365576	22.53215766	113.9368595	22.53220757	493420.312	2492785.958	493451.371	2492791.472	4999	1.0	dxy_0422.txt
1522465168.0	1522465464.0	113.9345988	22.52824246	113.9344537	22.52822401	493218.625	2492352.5	493203.6875	2492350.5	297	1.0	newztt_331.txt
1522465465.0	1522465848.0	113.9344537	22.52822401	113.9347469	22.52815186	493203.6875	2492350.5	493233.8438	2492342.5	383	2.0	newztt_331.txt
1522465849.0	1522466086.0	113.9347515	22.52814643	113.9348345	22.52812771	493234.3125	2492341.75	493242.875	2492339.75	238	1.0	newztt_331.txt
1522466087.0	1522466217.0	113.9348345	22.52812771	113.9341116	22.5293807	493242.875	2492339.75	493168.5625	2492478.5	131	2.0	newztt_331.txt
1522466218.0	1522467898.0	113.9341138	22.52940131	113.9342405	22.52959174	493168.7813	2492480.75	493181.8125	2492502.0	1679	1.0	newztt_331.txt
1522467899.0	1522468480.0	113.9342405	22.52959174	113.9361895	22.53474501	493181.8125	2492502.0	493382.5625	2493072.5	581	2.0	newztt_331.txt
1522468481.0	1522468720.0	113.936208	22.53474284	113.9363081	22.53473931	493384.4688	2493072.25	493394.75	2493071.75	240	1.0	newztt_331.txt
1522468721.0	1522468778.0	113.9363081	22.53473931	113.9363081	22.53473931	493365.1041	2493108.909	493365.9481	2493147.449	58	8.0	newztt_331.txt
1522468779.0	1522486288.0	113.9363081	22.53473931	113.9363081	22.53473931	493365.7871	2493147.458	493366.2	2493148.077	17490	7.0	newztt_331.txt
1522486289.0	1522486351.0	113.9363081	22.53473931	113.9363081	22.53473931	493366.4706	2493147.769	493380.7337	2493108.915	63	8.0	newztt_331.txt
1522486352.0	1522486477.0	113.9363081	22.53473931	113.9363081	22.53473931	493380.809	2493108.905	493380.6183	2493114.839	126	7.0	newztt_331.txt
1522486478.0	1522486541.0	113.9363081	22.53473931	113.9363081	22.53473931	493380.2911	2493114.899	493375.6743	2493137.755	64	8.0	newztt_331.txt
1522486542.0	1522490702.0	113.9363081	22.53473931	113.9356451	22.53641303	493394.75	2493071.75	493326.6563	2493257.25	4156	1.0	newztt_331.txt
1522490703.0	1522490946.0	113.9356451	22.53641303	113.9365763	22.53531033	493326.6563	2493257.25	493422.375	2493135.0	244	2.0	newztt_331.txt
1522490947.0	1522491007.0	113.9365763	22.53531033	113.9365763	22.53531033	493356.066	2493119.433	493381.0971	2493112.333	61	8.0	newztt_331.txt
1522491008.0	1522491317.0	113.9365763	22.53531033	113.9365763	22.53531033	493381.0922	2493112.124	493380.2052	2493110.341	309	7.0	newztt_331.txt
1522491318.0	1522491394.0	113.9365763	22.53531033	113.9365763	22.53531033	493380.3984	2493109.931	493361.6725	2493148.909	77	8.0	newztt_331.txt
1522491395.0	1522505551.0	113.9365763	22.53531033	113.9365763	22.53531033	493361.7209	2493148.582	493367.7908	2493148.113	14141	7.0	newztt_331.txt
1522505552.0	1522505598.0	113.9365763	22.53531033	113.9365763	22.53531033	493367.9482	2493148.029	493366.0791	2493133.529	47	8.0	newztt_331.txt
1522505599.0	1522506020.0	113.9365763	22.53531033	113.9365763	22.53531033	493422.375	2493135.0	493422.375	2493135.0	421	1.0	newztt_331.txt
1522506021.0	1522506492.0	113.9365763	22.53531033	113.9345923	22.52839925	493422.375	2493135.0	493217.9688	2492369.75	472	2.0	newztt_331.txt
1522506493.0	1522548734.0	113.9345947	22.52838894	113.9343183	22.52801405	493218.2188	2492368.75	493189.75	2492327.25	42193	1.0	newztt_331.txt
1522548735.0	1522549028.0	113.9343183	22.52801405	113.9359714	22.53482639	493189.75	2492327.25	493360.125	2493081.5	294	4.0	newztt_331.txt
1522549029.0	1522549230.0	113.9359896	22.53482015	113.9363547	22.53478434	493362.0	2493080.75	493399.5625	2493076.75	202	1.0	newztt_331.txt
1522549231.0	1522549277.0	113.9363547	22.53478434	113.9366108	22.53523709	493365.1486	2493108.953	493369.8816	2493146.384	47	8.0	newztt_331.txt
1522549278.0	1522591825.0	113.9366108	22.53523709	113.9365983	22.53519775	493366.5862	2493146.753	493363.047	2493149.142	42498	7.0	newztt_331.txt
1522591826.0	1522591921.0	113.9365983	22.53519775	113.9365983	22.53519775	493363.444	2493149.272	493362.7993	2493134.094	96	8.0	newztt_331.txt
1522591922.0	1522592146.0	113.9365983	22.53519775	113.9365983	22.53519775	493424.6563	2493122.5	493424.6563	2493122.5	225	1.0	newztt_331.txt
1522592147.0	1522592865.0	113.9368902	22.53383681	113.9346107	22.5284375	493454.5938	2492972.0	493219.8438	2492374.0	718	2.0	newztt_331.txt
1522592866.0	1522624091.0	113.9345996	22.52842041	113.9344417	22.52821506	493218.7188	2492372.25	493202.4688	2492349.5	31191	1.0	newztt_331.txt
1510103315.0	1510106402.0	113.936668	22.535244	113.93669399999999	22.535379000000002	493359.2765	2493119.716	493381.4633	2493108.752	3082	7.0	lzz_11080908.txt
1510106403.0	1510108495.0	113.93669399999999	22.535379000000002	113.93669399999999	22.535379000000002	493434.5	2493142.75	493434.5	2493142.75	2088	1.0	lzz_11080908.txt
1510108496.0	1510111713.0	113.93669399999999	22.535379000000002	113.936679	22.535241	493360.5791	2493105.72	493379.8085	2493108.5919999997	3211	7.0	lzz_11080908.txt
1510111714.0	1510111725.0	113.936679	22.535241	113.93669799999999	22.535360999999998	493379.7512	2493108.535	493379.7922	2493108.579	12	8.0	lzz_11080908.txt
1510111726.0	1510112190.0	113.93669799999999	22.535360999999998	113.93744299999999	22.534534	493434.9063	2493140.75	493511.5	2493049.0	464	1.0	lzz_11080908.txt
1510112191.0	1510112234.0	113.93744299999999	22.534534	113.9377311	22.53394097	493511.5	2493049.0	493541.125	2492983.5	44	2.0	lzz_11080908.txt
1510112235.0	1510113538.0	113.9377311	22.53394097	113.93830320000001	22.53427544	493541.125	2492983.5	493599.9688	2493020.5	1302	1.0	lzz_11080908.txt
1510113539.0	1510113892.0	113.9383105	22.53429199	113.93666200000001	22.535357	493600.75	2493022.25	493431.1875	2493140.25	353	2.0	lzz_11080908.txt
1510113893.0	1510113908.0	113.93666200000001	22.535357	113.93666200000001	22.535357	493361.141	2493106.997	493379.6589	2493109.008	16	8.0	lzz_11080908.txt
1510113909.0	1510114656.0	113.93666200000001	22.535357	113.93666200000001	22.535357	493379.7759	2493109.2430000002	493379.2423	2493107.0319999997	747	7.0	lzz_11080908.txt
1510114657.0	1510116030.0	113.93666200000001	22.535357	113.93669399999999	22.535282000000002	493431.1875	2493140.25	493434.5	2493132.0	617	1.0	lzz_11080908.txt
1522806430.0	1522812641.0	113.936544	22.531091	113.936544	22.531091	493418.875	2492667.75	493418.875	2492667.75	5894	1.0	zth_404_12.txt
1522812642.0	1522812828.0	113.936544	22.531091	113.934435	22.52966227	493418.875	2492667.75	493201.8438	2492509.75	186	2.0	zth_404_12.txt
1522812829.0	1522813798.0	113.934435	22.52966227	113.934435	22.52966227	493201.8438	2492509.75	493201.8438	2492509.75	968	1.0	zth_404_12.txt
1522813799.0	1522814195.0	113.934435	22.52966227	113.9330124	22.52631592	493201.8438	2492509.75	493055.3125	2492139.25	396	2.0	zth_404_12.txt
1522814196.0	1522814248.0	113.9330124	22.52631592	113.9330124	22.52631592	493055.3125	2492139.25	493055.3125	2492139.25	52	1.0	zth_404_12.txt
1522814249.0	1522814284.0	113.9330124	22.52631592	113.9315519	22.52622559	493055.3125	2492139.25	492905.0625	2492129.25	36	2.0	zth_404_12.txt
1522814285.0	1522819627.0	113.9315519	22.52622559	113.9315519	22.52622559	492905.0625	2492129.25	492905.0625	2492129.25	3214	1.0	zth_404_12.txt
1522819628.0	1522820688.0	113.9315519	22.52622559	113.9365929	22.5349113	492905.0625	2492129.25	493424.0625	2493091.0	1057	2.0	zth_404_12.txt
1522820689.0	1522820721.0	113.9363512	22.53480876	113.9365123	22.53489827	493354.2754	2493110.247	493368.6008	2493146.352	33	8.0	zth_404_12.txt
1522820722.0	1522820728.0	113.9365129	22.53490153	113.9365145	22.53491102	493368.0576	2493146.716	493363.9284	2493148.235	7	7.0	zth_404_12.txt
1522820729.0	1522820729.0	113.9365145	22.53491048	113.9365145	22.53491048	493363.7968	2493148.149	493363.7968	2493148.149	1	8.0	zth_404_12.txt
1522820730.0	1522828455.0	113.9365142	22.53491048	113.9364985	22.53519748	493363.6533	2493148.047	493360.5626	2493145.09	4061	7.0	zth_404_12.txt
1522828470.0	1522828557.0	113.9364985	22.53519748	113.93695859999998	22.53495361	493360.4659	2493144.971	493367.0647	2493128.745	88	8.0	zth_404_12.txt
1522828558.0	1522828693.0	113.9370247	22.53495578	113.9363582	22.53522217	493468.5	2493095.75	493399.9375	2493125.25	136	1.0	zth_404_12.txt
1522828694.0	1522828694.0	113.93655520000002	22.53501275	113.93655520000002	22.53501275	493420.1875	2493102.0	493420.1875	2493102.0	1	2.0	zth_404_12.txt
1522828695.0	1522828697.0	113.9365148	22.53498752	113.936502	22.53496908	493416.0313	2493099.25	493414.7188	2493097.25	3	1.0	zth_404_12.txt
1522828698.0	1522828925.0	113.9365012	22.53495605	113.9353752	22.53462321	493414.6563	2493095.75	493298.7813	2493059.0	227	2.0	zth_404_12.txt
1523853028.0	1523871414.0	114.05169	22.536425	114.05169	22.536425	505264.0	2493258.0	505264.0	2493258.0	18366	1.0	ztt_416.txt
1523871415.0	1523871626.0	114.05169	22.536425	114.0528564	22.53487847	505264.0	2493258.0	505384.0625	2493086.75	211	2.0	ztt_416.txt
1523871627.0	1523834825.0	114.0528616	22.53486762	113.933399	22.526417	505384.5938	2493085.5	493095.0938	2492150.5	1246	1.0	ztt_416.txt
1523834826.0	1523834960.0	113.933399	22.526417	113.9315988	22.52800266	493095.0938	2492150.5	492910.0	2492326.0	135	2.0	ztt_416.txt
1523834961.0	1523835751.0	113.9315929	22.5279975	113.93106090000002	22.52795844	492909.375	2492325.5	492854.6563	2492321.25	790	1.0	ztt_416.txt
1523835752.0	1523835791.0	113.93124	22.52769694	113.9317912	22.52787326	492873.0625	2492292.25	492929.75	2492311.75	40	2.0	ztt_416.txt
1523835792.0	1523836366.0	113.9318142	22.5278776	113.9423025	22.53596951	492932.125	2492312.25	494011.4688	2493207.75	574	4.0	ztt_416.txt
1523836367.0	1523873476.0	113.9423025	22.53596951	113.9424447	22.53675483	494011.4688	2493207.75	494026.125	2493294.75	329	2.0	ztt_416.txt
1523873477.0	1523873639.0	113.9424441	22.53674615	113.9425057	22.53674615	494026.0625	2493293.75	494032.4063	2493293.75	163	1.0	ztt_416.txt
1523873640.0	1523873662.0	113.9425057	22.53674615	113.9420801	22.53621609	494032.4063	2493293.75	493988.5938	2493235.25	23	2.0	ztt_416.txt
1523873663.0	1523873968.0	113.9420443	22.53618842	113.9353578	22.53570719	493984.9063	2493232.0	493297.0625	2493179.0	306	4.0	ztt_416.txt
1523873969.0	1523874086.0	113.93543	22.53569065	113.93657659999998	22.53479167	493304.4688	2493177.25	493422.4063	2493077.75	118	2.0	ztt_416.txt
1523874087.0	1523874220.0	113.93657659999998	22.53479167	113.93657659999998	22.53479167	493422.4063	2493077.75	493422.4063	2493077.75	133	1.0	ztt_416.txt
1523874221.0	1523874255.0	113.93657659999998	22.53479167	113.9376199	22.53537109	493360.4935	2493122.906	493380.5969	2493110.861	35	8.0	ztt_416.txt
1523874256.0	1523875770.0	113.9376199	22.53537109	113.9376199	22.53537109	493380.6549	2493110.665	493382.4993	2493112.177	1514	7.0	ztt_416.txt
1523875771.0	1523875837.0	113.9376199	22.53537109	113.9363864	22.53496229	493382.422	2493112.538	493381.3134	2493113.062	67	8.0	ztt_416.txt
1523875838.0	1523875951.0	113.9363864	22.53496229	113.9363864	22.53496229	493381.4774	2493112.83	493382.5491	2493111.923	113	7.0	ztt_416.txt
1523875952.0	1523875980.0	113.9363864	22.53496229	113.936578	22.53510661	493382.5985	2493112.06	493380.4688	2493140.391	29	8.0	ztt_416.txt
1523875981.0	1523887660.0	113.9365826	22.53512668	113.9366697	22.53525146	493377.4381	2493140.63	493362.0606	2493148.211	11666	7.0	ztt_416.txt
1523887661.0	1523887858.0	113.9366697	22.53525146	113.9365172	22.5346167	493362.5994	2493148.287	493377.8508	2493132.814	198	8.0	ztt_416.txt
1523887859.0	1523888703.0	113.936521	22.53460992	113.9334985	22.5276766	493416.6563	2493057.5	493105.4063	2492290.0	844	2.0	ztt_416.txt
1523888704.0	1523888707.0	113.9335034	22.5276964	113.93350420000002	22.52771729	493105.9063	2492292.0	493106.0	2492294.5	4	1.0	ztt_416.txt
1523888708.0	1523888709.0	113.9335037	22.52771756	113.9335034	22.52772786	493105.9375	2492294.5	493105.9063	2492295.5	2	2.0	ztt_416.txt
1523888710.0	1523888710.0	113.9335034	22.52772786	113.9335034	22.52772786	493105.9063	2492295.5	493105.9063	2492295.5	1	1.0	ztt_416.txt
1523888711.0	1523888757.0	113.9335034	22.52772786	113.9326899	22.52778998	493105.9063	2492295.5	493022.2188	2492302.5	47	2.0	ztt_416.txt
1523888758.0	1523888967.0	113.9326899	22.52778998	113.9326603	22.52801948	493022.2188	2492302.5	493019.1875	2492328.0	210	1.0	ztt_416.txt
1523888968.0	1523889143.0	113.9326606	22.52801921	113.9342556	22.52815023	493019.2188	2492327.75	493183.3125	2492342.25	175	2.0	ztt_416.txt
1523889144.0	1523889483.0	113.9342565	22.52815104	113.9345874	22.5280523	493183.4063	2492342.5	493217.4375	2492331.5	340	1.0	ztt_416.txt
1522284053.0	1522284804.0	113.9326392	22.52764486	113.9315473	22.52788059	493017.0	2492286.5	492904.6875	2492312.5	751	1.0	newztt_329.txt
1522284805.0	1522284901.0	113.9315473	22.52788059	113.9326834	22.52780897	492904.6875	2492312.5	493021.5313	2492304.5	97	2.0	newztt_329.txt
1522284902.0	1522285265.0	113.93268229999998	22.52777832	113.9360493	22.53453668	493021.4375	2492301.25	493368.125	2493049.5	364	1.0	newztt_329.txt
1522285266.0	1522285283.0	113.9360493	22.53453668	113.9360493	22.53453668	493356.1623	2493110.225	493367.9491	2493147.707	18	8.0	newztt_329.txt
1522285284.0	1522306236.0	113.9360493	22.53453668	113.9360493	22.53453668	493367.4049	2493147.879	493362.1156	2493145.058	20928	7.0	newztt_329.txt
1522306237.0	1522306271.0	113.9360493	22.53453668	113.9360493	22.53453668	493362.1412	2493145.3540000003	493382.5184	2493142.984	35	8.0	newztt_329.txt
1522306272.0	1522306359.0	113.9360493	22.53453668	113.9360493	22.53453668	493382.9113	2493142.599	493386.5356	2493138.825	87	7.0	newztt_329.txt
1522306360.0	1522306380.0	113.9360493	22.53453668	113.9360493	22.53453668	493386.5819	2493135.24	493368.5611	2493145.05	21	8.0	newztt_329.txt
1522306381.0	1522310021.0	113.9360493	22.53453668	113.9360493	22.53453668	493364.9712	2493145.362	493360.2504	2493143.874	3637	7.0	newztt_329.txt
1522310022.0	1522310044.0	113.9360493	22.53453668	113.9360493	22.53453668	493360.2047	2493144.034	493379.7911	2493144.832	23	8.0	newztt_329.txt
1522310045.0	1522310147.0	113.9360493	22.53453668	113.9360493	22.53453668	493380.1821	2493141.424	493386.8534	2493140.545	103	7.0	newztt_329.txt
1522310148.0	1522310299.0	113.9360493	22.53453668	113.9370923	22.53466553	493386.9993	2493140.367	493359.6034	2493145.127	152	8.0	newztt_329.txt
1522310300.0	1522310371.0	113.9370923	22.53466553	113.9370923	22.53466553	493359.3763	2493145.144	493356.8215	2493143.232	72	7.0	newztt_329.txt
1522310372.0	1522310455.0	113.9370923	22.53466553	113.9370923	22.53466553	493356.9492	2493143.519	493369.238	2493144.3030000003	84	8.0	newztt_329.txt
1522310456.0	1522310902.0	113.9370923	22.53466553	113.9370923	22.53466553	493368.8538	2493144.273	493365.6381	2493136.927	446	7.0	newztt_329.txt
1522310903.0	1522310985.0	113.9370923	22.53466553	113.9370923	22.53466553	493365.9731	2493139.8	493389.2506	2493151.646	83	8.0	newztt_329.txt
1522310986.0	1522313385.0	113.9370923	22.53466553	113.9367874	22.53486111	493475.4375	2493063.75	493444.0625	2493085.25	2397	1.0	newztt_329.txt
1522313386.0	1522313536.0	113.9367763	22.53485894	113.9367763	22.53485894	493360.7867	2493124.154	493381.1543	2493108.601	151	8.0	newztt_329.txt
1522313537.0	1522313578.0	113.9367763	22.53485894	113.9367763	22.53485894	493381.0543	2493108.296	493380.8848	2493107.356	42	7.0	newztt_329.txt
1522313579.0	1522313604.0	113.9367763	22.53485894	113.9365663	22.53520888	493381.1044	2493107.682	493386.5717	2493137.378	26	8.0	newztt_329.txt
1522313605.0	1522313673.0	113.9365663	22.53520888	113.9365663	22.53520888	493386.5657	2493137.132	493386.7596	2493135.051	69	7.0	newztt_329.txt
1522313674.0	1522313704.0	113.9365663	22.53520888	113.9365663	22.53520888	493386.6524	2493134.943	493362.8107	2493146.501	31	8.0	newztt_329.txt
