Time	Long	Lat	X	Y	Ax	Ay	Az	time	A1	A2	A3	A4	A5
1510305112	113.936456	22.535119	104	440	0.07454884	-0.051639624	9.805335000000001	2017/11/10 17:11	493410.0	2493114.0	493353.14577934257	2493146.5346269864	3
1510305113	113.936456	22.535119	104	440	0.07145768400000001	-0.04622649400000001	9.802046	2017/11/10 17:11	493410.0	2493114.0	493353.1967236072	2493146.5855381815	3
1510305114	113.936456	22.535119	104	440	0.070417665	-0.04638177	9.808902999999999	2017/11/10 17:11	493410.0	2493114.0	493353.2996867315	2493146.688471382	3
1510305115	113.936456	22.535119	104	440	0.07379772	-0.050700724	9.802708	2017/11/10 17:11	493410.0	2493114.0	493353.06664263556	2493146.4554002085	3
1510305116	113.936456	22.535119	104	440	0.06832681	-0.045121484	9.814016	2017/11/10 17:11	493410.0	2493114.0	493353.0810824442	2493146.4698155154	3
1510305117	113.936456	22.535119	104	440	0.06797652	-0.046569563	9.796321	2017/11/10 17:11	493410.0	2493114.0	493353.28756785917	2493146.6762787597	3
1510305118	113.936456	22.535119	104	440	0.07492439999999999	-0.04450397	9.802331	2017/11/10 17:11	493410.0	2493114.0	493353.3344546509	2493146.7231454896	3
1510305119	113.936456	22.535119	104	440	0.073985495	-0.050137386	9.801765	2017/11/10 17:11	493410.0	2493114.0	493353.3164942536	2493146.7051669387	3
1510305120	113.936456	22.535119	104	440	0.072931044	-0.05230408	9.811439	2017/11/10 17:12	493410.0	2493114.0	493353.38075361284	2493146.769409871	3
1510305121	113.936456	22.535119	104	440	0.07736554	-0.048635135999999995	9.807775999999999	2017/11/10 17:12	493410.0	2493114.0	493353.2782463498	2493146.6668877443	3
1510305122	113.936456	22.535119	104	440	0.07454884	-0.04619399	9.805147999999999	2017/11/10 17:12	493410.0	2493114.0	493353.21601998765	2493146.604647932	3
1510305123	113.936456	22.535119	104	440	0.07041767	-0.04713289	9.800642	2017/11/10 17:12	493410.0	2493114.0	493353.19328028907	2493146.581896063	3
1510305124	113.936456	22.535119	104	440	0.07477272	-0.05322493	9.8177	2017/11/10 17:12	493410.0	2493114.0	493353.2481926637	2493146.6367974244	3
1510305125	113.936456	22.535119	104	440	0.07041767	-0.05276630400000001	9.806838	2017/11/10 17:12	493410.0	2493114.0	493353.31836885656	2493146.706963652	3
1510305126	113.936456	22.535119	104	440	0.07285882	-0.04844736	9.806086	2017/11/10 17:12	493410.0	2493114.0	493353.0716297353	2493146.460215513	3
1510305127	113.936456	22.535119	104	440	0.06924765599999999	-0.046779003	9.8046255	2017/11/10 17:12	493410.0	2493114.0	493352.99700039387	2493146.385578012	3
1510305128	113.936456	22.535119	104	440	0.07135657	-0.05295409	9.804959	2017/11/10 17:12	493410.0	2493114.0	493352.89267548424	2493146.281245719	3
1510305129	113.936456	22.535119	104	440	0.06553538	-0.047884017	9.809277999999999	2017/11/10 17:12	493410.0	2493114.0	493352.92098139506	2493146.309544949	3
1510305130	113.936456	22.535119	104	440	0.06703762	-0.04638177	9.811908	2017/11/10 17:12	493410.0	2493114.0	493352.96442575124	2493146.3529832596	3
1510305131	113.936456	22.535119	104	440	0.07182602	-0.049909882	9.815121000000001	2017/11/10 17:12	493410.0	2493114.0	493353.01671531337	2493146.4052673513	3
1510305132	113.936456	22.535119	104	440	0.071356565	-0.04375285	9.808529	2017/11/10 17:12	493410.0	2493114.0	493353.02974028396	2493146.4182873718	3
1510305133	113.936456	22.535119	104	440	0.06703762	-0.04487953	9.802707	2017/11/10 17:12	493410.0	2493114.0	493352.8848411864	2493146.273383795	3
1510305134	113.936456	22.535119	104	440	0.06740596	-0.04548981	9.802598	2017/11/10 17:12	493410.0	2493114.0	493352.876032459	2493146.2645710143	3
1510305135	113.936456	22.535119	104	440	0.07267103	-0.04525509	9.813599	2017/11/10 17:12	493410.0	2493114.0	493352.85959279985	2493146.2481276877	3
1510305136	113.936456	22.535119	104	440	0.06797652	-0.04863514	9.808341	2017/11/10 17:12	493410.0	2493114.0	493352.73469196126	2493146.1232235306	3
1510305137	113.936456	22.535119	104	440	0.07550939999999999	-0.04880486	9.805361	2017/11/10 17:12	493410.0	2493114.0	493352.8330121566	2493146.221540723	3
1510305138	113.936456	22.535119	104	440	0.068539865	-0.047132898	9.809656	2017/11/10 17:12	493410.0	2493114.0	493352.6867288627	2493146.0752547113	3
1510305139	113.936456	22.535119	104	440	0.07567552	-0.049761824	9.804021	2017/11/10 17:12	493410.0	2493114.0	493352.88232300064	2493146.2708463906	3
1510305140	113.936456	22.535119	104	440	0.070721015	-0.0443848	9.806099	2017/11/10 17:12	493410.0	2493114.0	493352.7624135605	2493146.1509347255	3
1510305141	113.936456	22.535119	104	440	0.06760096	-0.044879533	9.809091	2017/11/10 17:12	493410.0	2493114.0	493352.7721644916	2493146.160683643	3
1510305142	113.936456	22.535119	104	440	0.07229548	-0.045442868	9.814725	2017/11/10 17:12	493410.0	2493114.0	493352.75269671425	2493146.1412140443	3
1510305143	113.936456	22.535119	104	440	0.06985433	-0.049574047	9.801392	2017/11/10 17:12	493410.0	2493114.0	493352.59630091675	2493145.9848165982	3
1510305144	113.936456	22.535119	104	440	0.07514107	-0.04548981	9.814939	2017/11/10 17:12	493410.0	2493114.0	493352.818339817	2493146.2068540067	3
1510305145	113.936456	22.535119	104	440	0.07323438	-0.045255095	9.813787	2017/11/10 17:12	493410.0	2493114.0	493352.83423527156	2493146.2227481115	3
1510305146	113.936456	22.535119	104	440	0.07285882	-0.0490107	9.814347999999999	2017/11/10 17:12	493410.0	2493114.0	493352.9892895928	2493146.3778012116	3
1510305147	113.936456	22.535119	104	440	0.07417327	-0.049949605	9.804772999999999	2017/11/10 17:12	493410.0	2493114.0	493352.7938851761	2493146.1823956897	3
1510305148	113.936456	22.535119	104	440	0.07219436	-0.048252366	9.804808999999999	2017/11/10 17:12	493410.0	2493114.0	493352.8689727406	2493146.257482254	3
1510305149	113.936456	22.535119	104	440	0.06872765	-0.046757337	9.802706	2017/11/10 17:12	493410.0	2493114.0	493352.8189360416	2493146.20744465	3
1510305150	113.936456	22.535119	104	440	0.07417327	-0.05032516	9.806273	2017/11/10 17:12	493410.0	2493114.0	493352.7210095728	2493146.1095173624	3
1510305151	113.936456	22.535119	104	440	0.070352666	-0.048989035	9.805729	2017/11/10 17:12	493410.0	2493114.0	493352.7011680597	2493146.0896751084	3
1510305152	113.936456	22.535119	104	440	0.07210769	-0.044879533	9.80759	2017/11/10 17:12	493410.0	2493114.0	493352.70900880976	2493146.0975151877	3
1510305153	113.936456	22.535119	104	440	0.07360994	-0.047508456	9.8092785	2017/11/10 17:12	493410.0	2493114.0	493352.7421595775	2493146.130665349	3
1510305154	113.936456	22.535119	104	440	0.06980016	-0.047147334000000006	9.803519999999999	2017/11/10 17:12	493410.0	2493114.0	493352.7963742013	2493146.1848794236	3
1510305155	113.936456	22.535119	104	440	0.072107695	-0.052578527	9.806274	2017/11/10 17:12	493410.0	2493114.0	493352.91347437626	2493146.3019791017	3
1510305156	113.936456	22.535119	104	440	0.071168795	-0.043377288	9.8092785	2017/11/10 17:12	493410.0	2493114.0	493353.024321517	2493146.412825793	3
1510305157	113.936456	22.535119	104	440	0.06906348	-0.046778995999999996	9.80923	2017/11/10 17:12	493410.0	2493114.0	493353.05653456145	2493146.445038431	3
1510305158	113.936456	22.535119	104	440	0.07135657	-0.04788402	9.800264	2017/11/10 17:12	493410.0	2493114.0	493352.9767647081	2493146.3652682095	3
1510305159	113.936456	22.535119	104	440	0.07623886	-0.052390754000000005	9.814724	2017/11/10 17:12	493410.0	2493114.0	493352.88731789554	2493146.2758210637	3
1510305160	113.936456	22.535119	104	440	0.07154435	-0.053892996	9.814536	2017/11/10 17:12	493410.0	2493114.0	493353.0806752387	2493146.4691781057	3
1510305161	113.936456	22.535119	104	440	0.06685345599999999	-0.04622649400000001	9.80757	2017/11/10 17:12	493410.0	2493114.0	493353.06542440114	2493146.4539269954	3
1510305162	113.936456	22.535119	104	440	0.06816430400000001	-0.04394063	9.807025999999999	2017/11/10 17:12	493410.0	2493114.0	493353.0415445782	2493146.430046926	3
1510305163	113.936456	22.535119	104	440	0.07492439999999999	-0.05332965	9.806463	2017/11/10 17:12	493410.0	2493114.0	493352.9163895824	2493146.3048917064	3
1510305164	113.936456	22.535119	104	440	0.071732126	-0.051451847	9.815475	2017/11/10 17:12	493410.0	2493114.0	493352.87811610923	2493146.266618031	3
1510305165	113.936456	22.535119	104	440	0.06630093599999999	-0.05119906	9.80757	2017/11/10 17:12	493410.0	2493114.0	493352.82706045534	2493146.2155621946	3
1510305166	113.936456	22.535119	104	440	0.073422156	-0.04844736	9.807402	2017/11/10 17:12	493410.0	2493114.0	493352.6596525095	2493146.0481540835	3
1510305168	113.936456	22.535119	104	440	0.06666206599999999	-0.04713289	9.808152999999999	2017/11/10 17:12	493410.0	2493114.0	493352.68709893245	2493146.075600357	3
1510305168	113.936456	22.535119	104	440	0.07379772	-0.048071794	9.814536	2017/11/10 17:12	493410.0	2493114.0	493352.5653892647	2493145.953890553	3
1510305169	113.936456	22.535119	104	440	0.07041767	-0.049761828	9.809655000000001	2017/11/10 17:12	493410.0	2493114.0	493352.7432470965	2493146.131748263	3
1510305170	113.936456	22.535119	104	440	0.069984324	-0.053409095999999996	9.8107	2017/11/10 17:12	493410.0	2493114.0	493352.88228565117	2493146.2707867064	3
1510305171	113.936456	22.535119	104	440	0.06947877	-0.050137386	9.814912	2017/11/10 17:12	493410.0	2493114.0	493352.70966219594	2493146.0981631507	3
1510305172	113.936456	22.535119	104	440	0.07135657	-0.047320675	9.799138000000001	2017/11/10 17:12	493410.0	2493114.0	493352.8239072302	2493146.212408094	3
1510305173	113.936456	22.535119	104	440	0.06703763	-0.047699846	9.805916999999999	2017/11/10 17:12	493410.0	2493114.0	493352.8682456236	2493146.2567464053	3
1510305175	113.936456	22.535119	104	440	0.07191992	-0.044128407	9.814724	2017/11/10 17:12	493410.0	2493114.0	493352.8754302264	2493146.263930934	3
1510305175	113.936456	22.535119	104	440	0.06891543	-0.049574047	9.803834	2017/11/10 17:12	493410.0	2493114.0	493352.97978666204	2493146.368287302	3
1510305176	113.936456	22.535119	104	440	0.071826026	-0.04935737	9.813464	2017/11/10 17:12	493410.0	2493114.0	493352.86315185	2493146.2516524293	3
1510305178	113.936456	22.535119	104	440	0.07229547	-0.051451847	9.807589	2017/11/10 17:12	493410.0	2493114.0	493352.7550135145	2493146.1435140385	3
1510305179	113.936456	22.535119	104	440	0.07323437	-0.05370521	9.811157000000001	2017/11/10 17:12	493410.0	2493114.0	493352.6786285969	2493146.0671290713	3
1510305180	113.936456	22.535119	104	440	0.07060545	-0.05351743	9.820358	2017/11/10 17:13	493410.0	2493114.0	493352.70473232446	2493146.0932327537	3
1510305181	113.936456	22.535119	104	440	0.072746865	-0.0539616	9.809782	2017/11/10 17:13	493410.0	2493114.0	493352.66066520027	2493146.049165589	3
1510305182	113.936456	22.535119	104	440	0.073422156	-0.046757333	9.815288	2017/11/10 17:13	493410.0	2493114.0	493352.6683777894	2493146.056878141	3
1510305183	113.936456	22.535119	104	440	0.07717776	-0.050888505	9.812846	2017/11/10 17:13	493410.0	2493114.0	493352.7218054138	2493146.1103057317	3
1510305184	113.936456	22.535119	104	440	0.077177756	-0.052578527	9.812659	2017/11/10 17:13	493410.0	2493114.0	493352.7147677128	2493146.1032680008	3
1510305185	113.936456	22.535119	104	440	0.07587774	-0.05211991	9.8213825	2017/11/10 17:13	493410.0	2493114.0	493352.6831696657	2493146.071669926	3
1510305186	113.936456	22.535119	104	440	0.07567552	-0.049949612000000004	9.813410000000001	2017/11/10 17:13	493410.0	2493114.0	493352.71483470785	2493146.1033349438	3
1510305187	113.936456	22.535119	104	440	0.07004210000000001	-0.048635135999999995	9.812097	2017/11/10 17:13	493410.0	2493114.0	493352.653467262	2493146.0419674753	3
1510305188	113.936456	22.535119	104	440	0.16575244	-0.008287622	9.805361	2017/11/10 17:13	493410.0	2493114.0	493352.6770012327	2493146.065501426	3
1510305189	113.936456	22.535119	104	440	0.019153582	-0.06985436	9.792191	2017/11/10 17:13	493410.0	2493114.0	493352.83335806336	2493146.221858238	3
1510305190	113.936456	22.535119	104	440	0.05032517	-0.12600067	9.8137865	2017/11/10 17:13	493410.0	2493114.0	493352.74712243193	2493146.13562259	3
1510305191	113.936456	22.535119	104	440	0.090885736	-0.10966378	9.809654	2017/11/10 17:13	493410.0	2493114.0	493352.94951363624	2493146.3380137794	3
1510305192	113.936456	22.535119	104	440	0.09190046	-0.11400078	9.811991	2017/11/10 17:13	493410.0	2493114.0	493353.0802958206	2493146.46879595	3
1510305193	113.936456	22.535119	104	440	0.08975905	-0.11323161400000001	9.806273	2017/11/10 17:13	493410.0	2493114.0	493353.0943694509	2493146.482869568	3
1510305194	113.936456	22.535119	104	440	0.093326874	-0.10816153	9.818292999999999	2017/11/10 17:13	493410.0	2493114.0	493353.02286066266	2493146.4113607686	3
1510305195	113.936456	22.535119	104	440	0.08748041	-0.11013322	9.810332	2017/11/10 17:13	493410.0	2493114.0	493353.19914784207	2493146.587647938	3
1510305196	113.936456	22.535119	104	440	0.21519649	-0.14158647	9.8075905	2017/11/10 17:13	493410.0	2493114.0	493353.28174848517	2493146.6702485722	3
1510305197	113.936456	22.535119	104	440	0.16505904	-0.102340356	9.848526	2017/11/10 17:13	493410.0	2493114.0	493353.2354928113	2493146.62399289	3
1510305198	113.936456	22.535119	104	440	0.0931391	-0.112480484	9.808905000000001	2017/11/10 17:13	493410.0	2493114.0	493353.29887200514	2493146.6873720763	3
1510305199	113.936456	22.535119	104	440	0.090242945	-0.10865988	9.818805000000001	2017/11/10 17:13	493410.0	2493114.0	493353.1836069712	2493146.5721070357	3
1510305200	113.936456	22.535119	104	440	0.09126129	-0.10966377	9.814161	2017/11/10 17:13	493410.0	2493114.0	493353.2137577132	2493146.6022577714	3
1510305201	113.936456	22.535119	104	440	0.08656678	-0.11003934	9.821860000000001	2017/11/10 17:13	493410.0	2493114.0	493353.2518115912	2493146.640311644	3
1510305202	113.936456	22.535119	104	440	0.085064545	-0.115297176	9.810216	2017/11/10 17:13	493410.0	2493114.0	493353.2139589365	2493146.602458984	3
1510305203	113.936456	22.535119	104	440	0.0887696	-0.11400079	9.810149000000001	2017/11/10 17:13	493410.0	2493114.0	493353.2272817348	2493146.615781778	3
1510305204	113.936456	22.535119	104	440	0.0893835	-0.10684706	9.813599	2017/11/10 17:13	493410.0	2493114.0	493353.15907055925	2493146.5475705983	3
1510305205	113.936456	22.535119	104	440	0.088256806	-0.108912654	9.812471	2017/11/10 17:13	493410.0	2493114.0	493353.1959002047	2493146.5844002403	3
1510305206	113.936456	22.535119	104	440	0.08055781599999999	-0.10252812	9.814537	2017/11/10 17:13	493410.0	2493114.0	493353.2096774915	2493146.5981775234	3
1510305207	113.936456	22.535119	104	440	0.090427116	-0.10976488	9.819726	2017/11/10 17:13	493410.0	2493114.0	493353.27150842006	2493146.660008449	3
1510305208	113.936456	22.535119	104	440	0.08900793	-0.10816152400000001	9.820358	2017/11/10 17:13	493410.0	2493114.0	493353.3112708217	2493146.699770848	3
1510305209	113.936456	22.535119	104	440	0.088256806	-0.11266826	9.814536	2017/11/10 17:13	493410.0	2493114.0	493353.23328451655	2493146.6217845404	3
1510305210	113.936456	22.535119	104	440	0.08637539	-0.11179075	9.813833	2017/11/10 17:13	493410.0	2493114.0	493353.3439084793	2493146.7324085007	3
1510305211	113.936456	22.535119	104	440	0.0875057	-0.11154159	9.818106	2017/11/10 17:13	493410.0	2493114.0	493353.2670294189	2493146.6555294385	3
1510305212	113.936456	22.535119	104	440	0.0845012	-0.11210493	9.815851	2017/11/10 17:13	493410.0	2493114.0	493353.18282172875	2493146.5713217463	3
1510305213	113.936456	22.535119	104	440	0.085270375	-0.109949075	9.810332	2017/11/10 17:13	493410.0	2493114.0	493353.27181673737	2493146.660316753	3
1510305214	113.936456	22.535119	104	440	0.09107351	-0.10891265	9.813222999999999	2017/11/10 17:13	493410.0	2493114.0	493353.1985921811	2493146.5870921956	3
1510305215	113.936456	22.535119	104	440	0.088256806	-0.11060268	9.8124695	2017/11/10 17:13	493410.0	2493114.0	493353.31792460574	2493146.706424619	3
1510305216	113.936456	22.535119	104	440	0.08731791	-0.10853709	9.810029	2017/11/10 17:13	493410.0	2493114.0	493353.4133116956	2493146.8018117077	3
1510305217	113.936456	22.535119	104	440	0.08619123	-0.10571317	9.818806	2017/11/10 17:13	493410.0	2493114.0	493353.58440437645	2493146.9729043874	3
1510305218	113.936456	22.535119	104	440	0.08487676	-0.10346701	9.816039	2017/11/10 17:13	493410.0	2493114.0	493353.63943248417	2493147.027932494	3
1510305219	113.936456	22.535119	104	440	0.085064545	-0.11172937599999999	9.817356	2017/11/10 17:13	493410.0	2493114.0	493353.5652363174	2493146.953736326	3
1510305220	113.936456	22.535119	104	440	0.085270375	-0.11086989	9.8215685	2017/11/10 17:13	493410.0	2493114.0	493353.3108868012	2493146.699386809	3
1510305221	113.936456	22.535119	104	440	0.08168449	-0.107973754	9.814536	2017/11/10 17:13	493410.0	2493114.0	493353.3158324754	2493146.7043324825	3
1510305222	113.936456	22.535119	104	440	0.08468898400000001	-0.11210492	9.820169	2017/11/10 17:13	493410.0	2493114.0	493353.2242515607	2493146.6127515673	3
1510305223	113.936456	22.535119	104	440	0.08085032	-0.107923195	9.814753999999999	2017/11/10 17:13	493410.0	2493114.0	493353.26605454594	2493146.654554552	3
1510305224	113.936456	22.535119	104	440	0.088444576	-0.11154159	9.811157000000001	2017/11/10 17:13	493410.0	2493114.0	493353.361787568	2493146.7502875733	3
1510305225	113.936456	22.535119	104	440	0.08562788	-0.10703484	9.8092785	2017/11/10 17:13	493410.0	2493114.0	493353.23390384414	2493146.622403849	3
1510305226	113.936456	22.535119	104	440	0.08750568	-0.108349316	9.816037	2017/11/10 17:13	493410.0	2493114.0	493353.2986393019	2493146.687139306	3
1510305227	113.936456	22.535119	104	440	0.08434953	-0.108107366	9.815858	2017/11/10 17:13	493410.0	2493114.0	493353.16650296573	2493146.5550029697	3
1510305228	113.936456	22.535119	104	440	0.09107351	-0.11360717599999999	9.808904	2017/11/10 17:13	493410.0	2493114.0	493353.24883168004	2493146.6373316837	3
1510305229	113.936456	22.535119	104	440	0.08900793	-0.110602684	9.815477	2017/11/10 17:13	493410.0	2493114.0	493353.2067353805	2493146.595235384	3
1510305230	113.936456	22.535119	104	440	0.08913792	-0.10902822	9.814016	2017/11/10 17:13	493410.0	2493114.0	493353.0917047253	2493146.4802047284	3
1510305231	113.936456	22.535119	104	440	0.08206005400000001	-0.110602684	9.812095	2017/11/10 17:13	493410.0	2493114.0	493353.0522465767	2493146.4407465793	3
1510305232	113.936456	22.535119	104	440	0.08525232	-0.11341939	9.812472999999999	2017/11/10 17:13	493410.0	2493114.0	493352.93465407967	2493146.323154082	3
1510305233	113.936456	22.535119	104	440	0.085064545	-0.11116602	9.810029	2017/11/10 17:13	493410.0	2493114.0	493352.84489804856	2493146.233398051	3
1510305234	113.936456	22.535119	104	440	0.08711207	-0.11289576	9.814016	2017/11/10 17:13	493410.0	2493114.0	493352.8258613712	2493146.2143613733	3
1510305235	113.936456	22.535119	104	440	0.09088574	-0.11341939	9.815476	2017/11/10 17:13	493410.0	2493114.0	493352.78192291147	2493146.1704229135	3
1510305236	113.936456	22.535119	104	440	0.08938349	-0.10759819	9.816602	2017/11/10 17:13	493410.0	2493114.0	493352.8723705635	2493146.260870565	3
1510305237	113.936456	22.535119	104	440	0.089874625	-0.11381662	9.815858	2017/11/10 17:13	493410.0	2493114.0	493353.1416390502	2493146.530139052	3
1510305238	113.936456	22.535119	104	440	0.08581566	-0.10778596	9.810592999999999	2017/11/10 17:13	493410.0	2493114.0	493353.1739163847	2493146.5624163863	3
1510305239	113.936456	22.535119	104	440	0.087881245	-0.11172937	9.813974	2017/11/10 17:13	493410.0	2493114.0	493353.0474747976	2493146.435974799	3
1510305240	113.936456	22.535119	104	440	0.082435615	-0.10534482	9.809655000000001	2017/11/10 17:14	493410.0	2493114.0	493353.07323596417	2493146.461735965	3
1510305241	113.936456	22.535119	104	440	0.08011364	-0.10755487	9.809412	2017/11/10 17:14	493410.0	2493114.0	493353.05246886617	2493146.4409688674	3
1510305242	113.936456	22.535119	104	440	0.08769347	-0.11341939	9.810217999999999	2017/11/10 17:14	493410.0	2493114.0	493353.02851633093	2493146.417016332	3
1510305243	113.936456	22.535119	104	440	0.08093338	-0.10759819	9.812660000000001	2017/11/10 17:14	493410.0	2493114.0	493353.1580392519	2493146.5465392526	3
1510305244	113.936456	22.535119	104	440	0.08416535	-0.11050157	9.816411	2017/11/10 17:14	493410.0	2493114.0	493353.1939856487	2493146.5824856497	3
1510305245	113.936456	22.535119	104	440	0.08581566	-0.11041489999999998	9.813975	2017/11/10 17:14	493410.0	2493114.0	493353.02369265794	2493146.4121926585	3
1510305246	113.936456	22.535119	104	440	0.091449074	-0.11191714	9.8184805	2017/11/10 17:14	493410.0	2493114.0	493352.98314413836	2493146.3716441393	3
1510305247	113.936456	22.535119	104	440	0.08250784	-0.11436912	9.815122	2017/11/10 17:14	493410.0	2493114.0	493352.7568221637	2493146.1453221645	3
1510305248	113.936456	22.535119	104	440	0.08675457	-0.10647151	9.81172	2017/11/10 17:14	493410.0	2493114.0	493352.8244656492	2493146.21296565	3
1510305249	113.936456	22.535119	104	440	0.08938349	-0.11079046	9.810217	2017/11/10 17:14	493410.0	2493114.0	493352.65930791915	2493146.04780792	3
1510305250	113.936456	22.535119	104	440	0.081121154	-0.11304382	9.808152999999999	2017/11/10 17:14	493410.0	2493114.0	493352.581927587	2493145.9704275876	3
1510305251	113.936456	22.535119	104	440	0.086559564	-0.10884407	9.818807000000001	2017/11/10 17:14	493410.0	2493114.0	493352.7334039953	2493146.121903996	3
1510305252	113.936456	22.535119	104	440	0.08431342	-0.11116603	9.817350999999999	2017/11/10 17:14	493410.0	2493114.0	493352.72992559045	2493146.118425591	3
1510305253	113.936456	22.535119	104	440	0.08525232	-0.10910044599999999	9.816227	2017/11/10 17:14	493410.0	2493114.0	493352.7177539653	2493146.1062539658	3
1510305254	113.936456	22.535119	104	440	0.08093336	-0.10628372400000001	9.819232000000001	2017/11/10 17:14	493410.0	2493114.0	493352.73983662983	2493146.1283366303	3
1510305255	113.936456	22.535119	104	440	0.084165365	-0.10902821	9.816964	2017/11/10 17:14	493410.0	2493114.0	493352.82418561325	2493146.2126856134	3
1510305256	113.936456	22.535119	104	440	0.090510175	-0.11341939	9.815666	2017/11/10 17:14	493410.0	2493114.0	493352.8167036153	2493146.2052036156	3
1510305257	113.936456	22.535119	104	440	0.08731791	-0.10966378	9.811533	2017/11/10 17:14	493410.0	2493114.0	493352.8093441993	2493146.1978442	3
1510305258	113.936456	22.535119	104	440	0.086559564	-0.11105407	9.816412	2017/11/10 17:14	493410.0	2493114.0	493352.92403313087	2493146.3125331313	3
1510305259	113.936456	22.535119	104	440	0.0875057	-0.11116602	9.815852	2017/11/10 17:14	493410.0	2493114.0	493352.9516534444	2493146.3401534446	3
1510305260	113.936456	22.535119	104	440	0.08037003	-0.108912654	9.816039	2017/11/10 17:14	493410.0	2493114.0	493353.004498911	2493146.3929989114	3
1510305261	113.936456	22.535119	104	440	0.08675457	-0.1122927	9.8137865	2017/11/10 17:14	493410.0	2493114.0	493352.9770178706	2493146.365517871	3
1510305262	113.936456	22.535119	104	440	0.08637539	-0.11179077	9.821199	2017/11/10 17:14	493410.0	2493114.0	493353.0589384207	2493146.447438421	3
1510305263	113.936456	22.535119	104	440	0.08994683	-0.11003934	9.82355	2017/11/10 17:14	493410.0	2493114.0	493353.019014651	2493146.4075146513	3
1510305264	113.936456	22.535119	104	440	0.08581566	-0.11210493	9.819608	2017/11/10 17:14	493410.0	2493114.0	493353.04082298663	2493146.429322987	3
1510305265	113.936456	22.535119	104	440	0.090242945	-0.11068573599999999	9.811807	2017/11/10 17:14	493410.0	2493114.0	493353.10030029586	2493146.488800296	3
1510305266	113.936456	22.535119	104	440	0.08581566	-0.10985157	9.810782000000001	2017/11/10 17:14	493410.0	2493114.0	493353.0228495785	2493146.4113495788	3
1510305267	113.936456	22.535119	104	440	0.08487677	-0.10910044599999999	9.817916	2017/11/10 17:14	493410.0	2493114.0	493352.9952882284	2493146.3837882285	3
1510305268	113.936456	22.535119	104	440	0.08562788	-0.10834929	9.822047999999999	2017/11/10 17:14	493410.0	2493114.0	493352.95012310985	2493146.33862311	3
1510305269	113.936456	22.535119	104	440	0.08766459	-0.11197492	9.820095	2017/11/10 17:14	493410.0	2493114.0	493353.02948430483	2493146.417984305	3
1510305270	113.936456	22.535119	104	440	0.090510175	-0.109851554	9.815665	2017/11/10 17:14	493410.0	2493114.0	493352.84812766843	2493146.2366276686	3
1510305271	113.936456	22.535119	104	440	0.08806902	-0.11510941	9.814536	2017/11/10 17:14	493410.0	2493114.0	493352.83610856795	2493146.224608568	3
1510305272	113.936456	22.535119	104	440	0.08361285	-0.11289576400000001	9.815861	2017/11/10 17:14	493410.0	2493114.0	493352.84570139454	2493146.234201395	3
1510305273	113.936456	22.535119	104	440	0.09163687	-0.11079047	9.815852	2017/11/10 17:14	493410.0	2493114.0	493352.7051411363	2493146.0936411363	3
1510305274	113.936456	22.535119	104	440	0.09069796	-0.10872488	9.82092	2017/11/10 17:14	493410.0	2493114.0	493352.6887226271	2493146.077222627	3
1510305275	113.936456	22.535119	104	440	0.08471787	-0.108107366	9.815307	2017/11/10 17:14	493410.0	2493114.0	493352.63759822136	2493146.0260982215	3
1510305276	113.936456	22.535119	104	440	0.08957127	-0.107598186	9.810404	2017/11/10 17:14	493410.0	2493114.0	493352.58826770325	2493145.9767677034	3
1510305277	113.936456	22.535119	104	440	0.082435615	-0.108912654	9.817917	2017/11/10 17:14	493410.0	2493114.0	493352.55497992533	2493145.9434799254	3
1510305278	113.936456	22.535119	104	440	0.087881245	-0.11266826	9.820172	2017/11/10 17:14	493410.0	2493114.0	493352.8328376358	2493146.221337636	3
1510305279	113.936456	22.535119	104	440	0.08766459	-0.109580725	9.813832000000001	2017/11/10 17:14	493410.0	2493114.0	493352.9564573013	2493146.3449573014	3
1510305280	113.936456	22.535119	104	440	0.08769347	-0.11079046	9.825241	2017/11/10 17:14	493410.0	2493114.0	493352.87139813247	2493146.2598981326	3
1510305281	113.936456	22.535119	104	440	0.08994683	-0.11135379	9.82618	2017/11/10 17:14	493410.0	2493114.0	493352.70101554575	2493146.089515546	3
1510305282	113.936456	22.535119	104	440	0.0869279	-0.10829154	9.818437	2017/11/10 17:14	493410.0	2493114.0	493352.74098607234	2493146.1294860723	3
1510305283	113.936456	22.535119	104	440	0.0854401	-0.10966378	9.821861	2017/11/10 17:14	493410.0	2493114.0	493352.62542435934	2493146.0139243593	3
1510305284	113.936456	22.535119	104	440	0.086003445	-0.11191713	9.815663	2017/11/10 17:14	493410.0	2493114.0	493352.451168121	2493145.839668121	3
1510305285	113.936456	22.535119	104	440	0.08994683	-0.11567277	9.812658	2017/11/10 17:14	493410.0	2493114.0	493352.5741483665	2493145.9626483666	3
1510305286	113.936456	22.535119	104	440	0.09079545	-0.11289576400000001	9.819908999999999	2017/11/10 17:14	493410.0	2493114.0	493352.72590309766	2493146.114403098	3
1510305287	113.936456	22.535119	104	440	0.08806903	-0.11191713	9.825427000000001	2017/11/10 17:14	493410.0	2493114.0	493352.6977961943	2493146.0862961942	3
1510305288	113.936456	22.535119	104	440	0.08806903	-0.11360716	9.809655000000001	2017/11/10 17:14	493410.0	2493114.0	493352.5605335393	2493145.9490335393	3
1510305289	113.936456	22.535119	104	440	0.088032916	-0.11123825	9.818068499999999	2017/11/10 17:14	493410.0	2493114.0	493352.5834468757	2493145.971946876	3
